id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
5518,RCKW,medium_airport,Hengchun Airport,22.04109955,120.7300034,46,AS,TW,TW-PIF,Hengchung,yes,RCKW,HCN,,,https://en.wikipedia.org/wiki/Hengchun_Airport,
32487,RCLG,closed,Taichung Airport,24.1863,120.653999,369,AS,TW,TW-TXG,Taichung City,no,RCLG,TXG,,,,
5519,RCLY,medium_airport,Lanyu Airport,22.02700043,121.5350037,44,AS,TW,TW-TTT,Orchid Island,yes,RCLY,KYD,,,https://en.wikipedia.org/wiki/Lanyu_Airport,Lanyu Auxiliary Station
5520,RCMQ,medium_airport,Taichung Ching Chuang Kang Airport,24.26469994,120.6210022,663,AS,TW,TW-TXG,Taichung City,yes,RCMQ,RMQ,,http://www.tca.gov.tw/English/Introduction.htm,https://en.wikipedia.org/wiki/Taichung_Airport,臺中清泉崗機場
5521,RCMT,medium_airport,Matsu Beigan Airport,26.224199,120.002998,41,AS,TW,TW-X-LK,Beigan Island,yes,RCMT,MFK,,http://www.tsa.gov.tw/tsaMFK/en/page.aspx?id=1174,https://en.wikipedia.org/wiki/Matsu_Beigan_Airport,Matsu Islands
314465,RCN,closed,American River Airport,-35.7574,137.7759,389,OC,AU,AU-SA,American River,no,,RCN,,,,
5522,RCNN,medium_airport,Tainan Airport,22.9503994,120.2060013,63,AS,TW,TW-TNN,Tainan City,yes,RCNN,TNN,,http://www.tna.gov.tw/,https://en.wikipedia.org/wiki/Tainan_Airport,"臺南機場, 臺南航空站"
5523,RCPO,medium_airport,Hsinchu Air Base,24.81800079,120.939003,26,AS,TW,TW-HSZ,Hsinchu City,no,RCPO,HSZ,,,https://en.wikipedia.org/wiki/Hsinchu_Air_Base,
5524,RCQC,medium_airport,Makung Airport,23.56870079,119.6279984,103,AS,TW,TW-PEN,Makung City,yes,RCQC,MZG,,http://www.mkport.gov.tw/english/,https://en.wikipedia.org/wiki/Makung_Airport,Magong
5526,RCSQ,medium_airport,Pingtung North Airport,22.70019913,120.4820023,97,AS,TW,TW-PIF,Pingtung,yes,RCSQ,PIF,,,https://en.wikipedia.org/wiki/Pingtung_Airport,
5527,RCSS,medium_airport,Taipei Songshan Airport,25.06940079,121.552002,18,AS,TW,TW-TPE,Taipei City,yes,RCSS,TSA,,http://www.tsa.gov.tw/,https://en.wikipedia.org/wiki/Taipei_Songshan_Airport,"Sungshan Airport, 台北松山機場, 臺北松山機場"
5528,RCTP,large_airport,Taiwan Taoyuan International Airport,25.0777,121.233002,106,AS,TW,TW-TAO,Taipei,yes,RCTP,TPE,,http://www.taoyuan-airport.com/,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E6%A1%83%E5%9C%92%E5%9C%8B%E9%9A%9B%E6%A9%9F%E5%A0%B4,"Taiwan Taoyuan International Airport, 臺灣桃園國際機場"
5529,RCWA,small_airport,Wang-an Airport,23.36737251,119.5027771,115,AS,TW,TW-PEN,Wang-an,no,RCWA,WOT,,http://www.mkport.gov.tw/English/index.htm,https://en.wikipedia.org/wiki/Wangan_Airport,
5530,RCYU,medium_airport,Hualien Airport,24.0230999,121.6179962,52,AS,TW,TW-HUA,Hualien City,yes,RCYU,HUN,,http://www.hulairport.gov.tw/,https://en.wikipedia.org/wiki/Hualien_Airport,花蓮機場
24340,RDV,small_airport,Red Devil Airport,61.7881012,-157.3500061,174,NA,US,US-AK,Red Devil,no,RDV,RDV,RDV,,,
308123,REH,closed,Rehoboth Airport,38.72,-75.122,30,NA,US,US-DE,Rehoboth Beach,no,,REH,,,,
314448,RGE,closed,Porgera Airport,-5.4792,143.1236,7360,OC,PG,PG-EPW,Porgera,no,,RGE,,,,
314557,RHT,small_airport,Alxa Right Banner Badanjilin Airport,39.225,101.546,4659,AS,CN,CN-15,Badanjilin,yes,ZBAR,RHT,,,https://en.wikipedia.org/wiki/Alxa_Right_Banner_Badanjilin_Airport,
5531,RJAA,large_airport,Narita International Airport,35.76470184,140.3860016,141,AS,JP,JP-12,Tokyo,yes,RJAA,NRT,,,https://en.wikipedia.org/wiki/Narita_International_Airport,"TYO, Tokyo Narita Airport, New Tokyo International Airport"
5532,RJAF,medium_airport,Matsumoto Airport,36.16680145,137.9230042,2182,AS,JP,JP-20,Matsumoto,yes,RJAF,MMJ,,http://www.matsumoto-airport.co.jp/,https://en.wikipedia.org/wiki/Matsumoto_Airport,
5533,RJAH,medium_airport,Hyakuri Airport,36.18109894,140.4149933,105,AS,JP,JP-08,Omitama,yes,RJAH,IBR,,,https://en.wikipedia.org/wiki/Hyakuri_Airfield,Ibaraki Airport
5534,RJAM,small_airport,Minami Torishima Airport,24.28969955,153.9790039,22,AS,JP,JP-13,,no,RJAM,MUS,,,https://en.wikipedia.org/wiki/Minami_Torishima_Airport,Marcus Island Airport
5535,RJAW,medium_airport,Iwo Jima Airport,24.7840004,141.322998,384,AS,JP,JP-13,,no,RJAW,IWO,,,,
5536,RJBB,large_airport,Kansai International Airport,34.4272995,135.2440033,26,AS,JP,JP-27,Osaka,yes,RJBB,KIX,,http://www.kansai-airport.or.jp/en/index.asp,https://en.wikipedia.org/wiki/Kansai_International_Airport,OSA
5537,RJBD,medium_airport,Nanki Shirahama Airport,33.66220093,135.3639984,298,AS,JP,JP-30,Shirahama,yes,RJBD,SHM,,,https://en.wikipedia.org/wiki/Nanki-Shirahama_Airport,
5538,RJBE,medium_airport,Kobe Airport,34.63280106,135.223999,22,AS,JP,JP-28,Kobe,yes,RJBE,UKB,,,https://en.wikipedia.org/wiki/Kobe_Airport,
5539,RJBH,medium_airport,Hiroshimanishi Airport,34.3669014,132.4140015,15,AS,JP,JP-34,,no,RJBH,HIW,,,https://en.wikipedia.org/wiki/Hiroshima-Nishi_Airport,
5541,RJBT,medium_airport,Tajima Airport,35.51279831,134.7870026,584,AS,JP,JP-28,Tajima,no,RJBT,TJH,,,,
5543,RJCB,medium_airport,Tokachi-Obihiro Airport,42.73329926,143.2169952,505,AS,JP,JP-01,Obihiro,yes,RJCB,OBO,,,https://en.wikipedia.org/wiki/Obihiro_Airport,
5544,RJCC,large_airport,New Chitose Airport,42.77519989,141.6920013,82,AS,JP,JP-01,Chitose / Tomakomai,yes,RJCC,CTS,,http://www.new-chitose-airport.jp/language/english/,https://en.wikipedia.org/wiki/New_Chitose_Airport,
5545,RJCH,medium_airport,Hakodate Airport,41.77000046,140.8220062,151,AS,JP,JP-01,Hakodate,yes,RJCH,HKD,,,https://en.wikipedia.org/wiki/Hakodate_Airport,
5547,RJCK,medium_airport,Kushiro Airport,43.04100037,144.1929932,327,AS,JP,JP-01,Kushiro,yes,RJCK,KUH,,,https://en.wikipedia.org/wiki/Kushiro_Airport,
5548,RJCM,medium_airport,Memanbetsu Airport,43.88059998,144.1640015,135,AS,JP,JP-01,Ōzora,yes,RJCM,MMB,,,https://en.wikipedia.org/wiki/Memanbetsu_Airport,
5549,RJCN,medium_airport,Nakashibetsu Airport,43.57749939,144.9600067,234,AS,JP,JP-01,Nakashibetsu,yes,RJCN,SHB,,,https://en.wikipedia.org/wiki/Nakashibetsu_Airport,
5550,RJCO,medium_airport,Okadama Airport,43.117447,141.38134,25,AS,JP,JP-01,Sapporo,yes,RJCO,OKD,,,https://en.wikipedia.org/wiki/Okadama_Airport,"RJCO, OKD, Sapporo, Okadama"
30326,RJCR,small_airport,Rebun Airport,45.45500183,141.0390015,92,AS,JP,JP-01,Rebun,no,RJCR,RBJ,,,https://en.wikipedia.org/wiki/Rebun_Airport,
5552,RJCW,medium_airport,Wakkanai Airport,45.40420151,141.8009949,30,AS,JP,JP-01,Wakkanai,yes,RJCW,WKJ,,,https://en.wikipedia.org/wiki/Wakkanai_Airport,
5553,RJDA,small_airport,Amakusa Airport,32.482498,130.158997,340,AS,JP,JP-43,,yes,RJDA,AXJ,,,https://en.wikipedia.org/wiki/Amakusa_Airfield,
5554,RJDB,medium_airport,Iki Airport,33.74900055,129.7850037,41,AS,JP,JP-42,Iki,yes,RJDB,IKI,,,https://en.wikipedia.org/wiki/Iki_Airport,
5555,RJDC,medium_airport,Yamaguchi Ube Airport,33.93000031,131.279007,23,AS,JP,JP-35,Ube,yes,RJDC,UBJ,,,https://en.wikipedia.org/wiki/Yamaguchi_Ube_Airport,
5556,RJDT,medium_airport,Tsushima Airport,34.28490067,129.3309937,213,AS,JP,JP-42,Tsushima,yes,RJDT,TSJ,,,https://en.wikipedia.org/wiki/Tsushima_Airport,
5557,RJEB,medium_airport,Monbetsu Airport,44.30390167,143.404007,80,AS,JP,JP-01,Monbetsu,yes,RJEB,MBE,,,https://en.wikipedia.org/wiki/Monbetsu_Airport,
5558,RJEC,medium_airport,Asahikawa Airport,43.67079926,142.4470062,721,AS,JP,JP-01,Asahikawa / Hokkaidō,yes,RJEC,AKJ,,,https://en.wikipedia.org/wiki/Asahikawa_Airport,
5559,RJEO,medium_airport,Okushiri Airport,42.07170105,139.4329987,161,AS,JP,JP-01,Okushiri Island,yes,RJEO,OIR,,,https://en.wikipedia.org/wiki/Okushiri_Airport,
5560,RJER,medium_airport,Rishiri Airport,45.24200058,141.1860046,112,AS,JP,JP-01,Rishiri,yes,RJER,RIS,,,https://en.wikipedia.org/wiki/Rishiri_Airport,
5562,RJFC,medium_airport,Yakushima Airport,30.38559914,130.6589966,124,AS,JP,JP-46,Yakushima,no,RJFC,KUM,,,https://en.wikipedia.org/wiki/Yakushima_Airport,
5563,RJFE,medium_airport,Fukue Airport,32.66630173,128.8329926,273,AS,JP,JP-42,Goto,yes,RJFE,FUJ,,,https://en.wikipedia.org/wiki/Goto-Fukue_Airport,
5564,RJFF,large_airport,Fukuoka Airport,33.58589935,130.451004,32,AS,JP,JP-40,Fukuoka,yes,RJFF,FUK,,http://www.fuk-ab.co.jp/english/frame_index.html,https://en.wikipedia.org/wiki/Fukuoka_Airport,Itazuke Air Base
5565,RJFG,medium_airport,New Tanegashima Airport,30.60510063,130.9909973,768,AS,JP,JP-46,Tanegashima,yes,RJFG,TNE,,,https://en.wikipedia.org/wiki/New_Tanegashima_Airport,
5566,RJFK,large_airport,Kagoshima Airport,31.80340004,130.7189941,906,AS,JP,JP-46,Kagoshima,yes,RJFK,KOJ,,,https://en.wikipedia.org/wiki/Kagoshima_Airport,
5567,RJFM,medium_airport,Miyazaki Airport,31.87719917,131.4490051,20,AS,JP,JP-45,Miyazaki,yes,RJFM,KMI,,,https://en.wikipedia.org/wiki/Miyazaki_Airport,
5569,RJFO,medium_airport,Oita Airport,33.47940063,131.7369995,19,AS,JP,JP-44,Oita,yes,RJFO,OIT,,,https://en.wikipedia.org/wiki/Oita_Airport,
5570,RJFR,medium_airport,Kitakyūshū Airport,33.84590149,131.0350037,21,AS,JP,JP-40,Kitakyūshū,yes,RJFR,KKJ,,,https://en.wikipedia.org/wiki/New_Kitakyushu_Airport,
5571,RJFS,medium_airport,Saga Airport,33.14970016,130.302002,6,AS,JP,JP-41,Saga,yes,RJFS,HSG,,,https://en.wikipedia.org/wiki/Saga_Airport,
5572,RJFT,medium_airport,Kumamoto Airport,32.83729935,130.8549957,642,AS,JP,JP-43,Kumamoto,yes,RJFT,KMJ,,,https://en.wikipedia.org/wiki/Kumamoto_Airport,
5573,RJFU,medium_airport,Nagasaki Airport,32.91690063,129.9140015,15,AS,JP,JP-42,Nagasaki,yes,RJFU,NGS,,,https://en.wikipedia.org/wiki/Nagasaki_Airport,
5576,RJGG,large_airport,Chubu Centrair International Airport,34.85839844,136.8049927,15,AS,JP,JP-23,Tokoname,yes,RJGG,NGO,,,https://en.wikipedia.org/wiki/Ch%C5%ABbu_Centrair_International_Airport,
5577,RJKA,medium_airport,Amami Airport,28.43059921,129.7129974,27,AS,JP,JP-46,Amami,yes,RJKA,ASJ,,,https://en.wikipedia.org/wiki/Amami_Airport,
5578,RJKB,medium_airport,Okierabu Airport,27.42550087,128.701004,101,AS,JP,JP-46,Okinoerabujima,yes,RJKB,OKE,,,https://en.wikipedia.org/wiki/Okinoerabu_Airport,
5579,RJKI,medium_airport,Kikai Airport,28.32130051,129.9279938,21,AS,JP,JP-46,Kikai,yes,RJKI,KKX,,,https://en.wikipedia.org/wiki/Kikai_Airport,
5580,RJKN,medium_airport,Tokunoshima Airport,27.83639908,128.8809967,17,AS,JP,JP-46,Tokunoshima,yes,RJKN,TKN,,,https://en.wikipedia.org/wiki/Tokunoshima_Airport,
5581,RJNA,medium_airport,Nagoya Airport,35.25500107,136.923996,52,AS,JP,JP-23,Nagoya,yes,RJNA,NKM,,,https://en.wikipedia.org/wiki/Nagoya_Airfield,
5582,RJNF,medium_airport,Fukui Airport,36.14279938,136.223999,19,AS,JP,JP-18,,no,RJNF,FKJ,,,https://en.wikipedia.org/wiki/Fukui_Airport,
5583,RJNG,medium_airport,Gifu Airport,35.39410019,136.8699951,128,AS,JP,JP-21,Gifu,no,RJNG,QGU,,,,
5585,RJNK,medium_airport,Komatsu Airport,36.39459991,136.4069977,36,AS,JP,JP-17,Kanazawa,yes,RJNK,KMQ,,,https://en.wikipedia.org/wiki/Komatsu_Airport,
5586,RJNO,medium_airport,Oki Airport,36.18109894,133.3249969,311,AS,JP,JP-32,Okinoshima,yes,RJNO,OKI,,,https://en.wikipedia.org/wiki/Oki_Airport,
299238,rjns,large_airport,Mt. Fuji Shizuoka Airport,34.79604347,138.1877518,433,AS,JP,JP-22,Makinohara / Shimada,yes,RJNS,FSZ,,http://www.mtfuji-shizuokaairport.jp/english/index.html,https://en.wikipedia.org/wiki/Shizuoka_Airport,
5587,RJNT,medium_airport,Toyama Airport,36.64830017,137.1880035,95,AS,JP,JP-16,Toyama,yes,RJNT,TOY,,,https://en.wikipedia.org/wiki/Toyama_Airport,
5588,RJNW,medium_airport,Noto Airport,37.29309845,136.9620056,718,AS,JP,JP-17,Wajima,yes,RJNW,NTQ,,,https://en.wikipedia.org/wiki/Noto_Airport,
5590,RJOA,medium_airport,Hiroshima Airport,34.43610001,132.9190063,1088,AS,JP,JP-34,Hiroshima,yes,RJOA,HIJ,,,https://en.wikipedia.org/wiki/Hiroshima_Airport,
5591,RJOB,medium_airport,Okayama Airport,34.75690079,133.8549957,806,AS,JP,JP-33,Okayama City,yes,RJOB,OKJ,,,https://en.wikipedia.org/wiki/Okayama_Airport,
5592,RJOC,medium_airport,Izumo Airport,35.41360092,132.8899994,15,AS,JP,JP-32,Izumo,yes,RJOC,IZO,,,https://en.wikipedia.org/wiki/Izumo_Airport,
5594,RJOH,medium_airport,Miho Yonago Airport,35.49219894,133.2359924,20,AS,JP,JP-32,Yonago,yes,RJOH,YGJ,,,https://en.wikipedia.org/wiki/Miho-Yonago_Airport,Miho Air Base
5595,RJOI,medium_airport,Iwakuni Marine Corps Air Station,34.143902,132.235992,7,AS,JP,JP-35,Iwakuni,yes,RJOI,IWK,,http://www.iwakuni-airport.jp/,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Iwakuni,Iwakuni MCAS
5596,RJOK,medium_airport,Kōchi Ryōma Airport,33.546101,133.669006,42,AS,JP,JP-39,Nankoku,yes,RJOK,KCZ,,,https://en.wikipedia.org/wiki/K%C5%8Dchi_Airport,"Kochi, Nankoku, RJOK, KCZ"
5597,RJOM,medium_airport,Matsuyama Airport,33.82720184,132.6999969,25,AS,JP,JP-38,Matsuyama,yes,RJOM,MYJ,,,https://en.wikipedia.org/wiki/Matsuyama_Airport,
5598,RJOO,large_airport,Osaka International Airport,34.78549957,135.4380035,50,AS,JP,JP-27,Osaka,yes,RJOO,ITM,,,https://en.wikipedia.org/wiki/Osaka_International_Airport,"OSA, Itami"
5599,RJOR,medium_airport,Tottori Airport,35.53010178,134.1670074,65,AS,JP,JP-31,Tottori,yes,RJOR,TTJ,,,https://en.wikipedia.org/wiki/Tottori_Airport,
5600,RJOS,medium_airport,Tokushima Airport/JMSDF Air Base,34.132801,134.606995,26,AS,JP,JP-36,Tokushima,yes,RJOS,TKS,,,https://en.wikipedia.org/wiki/Tokushima_Airport; https://ja.wikipedia.org/wiki/%E5%BE%B3%E5%B3%B6%E9%A3%9B%E8%A1%8C%E5%A0%B4#.E8,Tokushima
5601,RJOT,medium_airport,Takamatsu Airport,34.21419907,134.0160065,607,AS,JP,JP-37,Takamatsu,yes,RJOT,TAK,,,https://en.wikipedia.org/wiki/Takamatsu_Airport,
5602,RJOW,medium_airport,Iwami Airport,34.67639923,131.7899933,184,AS,JP,JP-32,Masuda,yes,RJOW,IWJ,,,https://en.wikipedia.org/wiki/Iwami_Airport,
5605,RJSA,medium_airport,Aomori Airport,40.73469925,140.6909943,664,AS,JP,JP-02,Aomori,yes,RJSA,AOJ,,,https://en.wikipedia.org/wiki/Aomori_Airport,
5606,RJSC,medium_airport,Yamagata Airport,38.41189957,140.3710022,353,AS,JP,JP-06,Yamagata,yes,RJSC,GAJ,,,https://en.wikipedia.org/wiki/Yamagata_Airport,
5607,RJSD,medium_airport,Sado Airport,38.06019974,138.4140015,88,AS,JP,JP-15,Sado,yes,RJSD,SDS,,,https://en.wikipedia.org/wiki/Sado_Airport,
5608,RJSF,medium_airport,Fukushima Airport,37.22740173,140.4309998,1221,AS,JP,JP-07,Sukagawa,yes,RJSF,FKS,,http://www.fks-ab.co.jp/,https://en.wikipedia.org/wiki/Fukushima_Airport,福島空港
5609,RJSH,medium_airport,Hachinohe Airport,40.5564003,141.4660034,152,AS,JP,JP-02,,no,RJSH,HHE,,,,
5610,RJSI,medium_airport,Hanamaki Airport,39.42860031,141.1349945,297,AS,JP,JP-03,,yes,RJSI,HNA,,,https://en.wikipedia.org/wiki/Hanamaki_Airport,
5611,RJSK,medium_airport,Akita Airport,39.61560059,140.2189941,313,AS,JP,JP-05,Akita,yes,RJSK,AXT,,,https://en.wikipedia.org/wiki/Akita_Airport,
5612,RJSM,medium_airport,Misawa Air Base,40.70320129,141.3679962,119,AS,JP,JP-02,Misawa,yes,RJSM,MSJ,,,https://en.wikipedia.org/wiki/Misawa_Air_Base,
5613,RJSN,medium_airport,Niigata Airport,37.95589828,139.1210022,29,AS,JP,JP-15,Niigata,yes,RJSN,KIJ,,,https://en.wikipedia.org/wiki/Niigata_Airport,
5614,RJSR,medium_airport,Odate Noshiro Airport,40.19189835,140.3710022,292,AS,JP,JP-05,Odate,yes,RJSR,ONJ,,,https://en.wikipedia.org/wiki/Odate-Noshiro_Airport,
5615,RJSS,medium_airport,Sendai Airport,38.13970184,140.9170074,15,AS,JP,JP-04,Sendai,yes,RJSS,SDJ,,,https://en.wikipedia.org/wiki/Sendai_Airport,
5617,RJSY,medium_airport,Shonai Airport,38.81219864,139.7870026,86,AS,JP,JP-06,Shonai,yes,RJSY,SYO,,,https://en.wikipedia.org/wiki/Shonai_Airport,
5618,RJTA,medium_airport,Atsugi Naval Air Facility,35.45460129,139.4499969,205,AS,JP,JP-13,,no,RJTA,NJA,,,https://en.wikipedia.org/wiki/Naval_Air_Facility_Atsugi,Atsugi NAF
5620,RJTH,medium_airport,Hachijojima Airport,33.11500168,139.7859955,303,AS,JP,JP-13,Hachijojima,yes,RJTH,HAC,,,https://en.wikipedia.org/wiki/Hachijojima_Airport,
5624,RJTO,medium_airport,Oshima Airport,34.7820015,139.3600006,130,AS,JP,JP-13,Izu Oshima,yes,RJTO,OIM,,,https://en.wikipedia.org/wiki/Oshima_Airport,
5625,RJTQ,medium_airport,Miyakejima Airport,34.07360077,139.5599976,67,AS,JP,JP-13,Miyakejima,yes,RJTQ,MYE,,,https://en.wikipedia.org/wiki/Miyakejima_Airport,
5627,RJTT,large_airport,Tokyo Haneda International Airport,35.552299,139.779999,35,AS,JP,JP-13,Tokyo,yes,RJTT,HND,,http://www.haneda-airport.jp/,https://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda"
5629,RJTY,large_airport,Yokota Air Base,35.74850082,139.3480072,463,AS,JP,JP-13,Fussa,no,RJTY,OKO,,,https://en.wikipedia.org/wiki/Yokota_Air_Base,
302303,RKJB,large_airport,Muan International Airport,34.991406,126.382814,35,AS,KR,KR-46,Piseo-ri (Muan),yes,RKJB,MWX,,http://muan.airport.co.kr/doc/muan_eng/,https://en.wikipedia.org/wiki/Muan_International_Airport,"Gwangju, Mokpo, Muan, MWX, RKJB"
5630,RKJJ,medium_airport,Gwangju Airport,35.123173,126.805444,39,AS,KR,KR-29,Gwangju,yes,RKJJ,KWJ,,http://gwangju.airport.co.kr/doc/gwangju/index.jsp,https://en.wikipedia.org/wiki/Gwangju_Airport,
5631,RKJK,large_airport,Kunsan Air Base,35.90380096,126.6159973,29,AS,KR,KR-45,Kunsan,yes,RKJK,KUV,,,https://en.wikipedia.org/wiki/Gunsan_Airport,
5632,RKJM,closed,Mokpo Airport,34.758979,126.380324,23,AS,KR,KR-46,Gonghang-ro (Mokpo),no,RKJM,MPK,,,https://en.wikipedia.org/wiki/Mokpo_Airport,
5633,RKJU,small_airport,Jeon Ju Airport (G-703),35.87808,127.119112,96,AS,KR,KR-45,Jeon Ju,no,RKJU,CHN,,,https://en.wikipedia.org/wiki/Jeonju_Airport,"Jun Ju, Jeonju"
5634,RKJY,medium_airport,Yeosu Airport,34.84230042,127.6169968,53,AS,KR,KR-46,Yeosu,yes,RKJY,RSU,,,https://en.wikipedia.org/wiki/Yeosu_Airport,
32196,RKNC,closed,Camp Page Airport (A-306),37.883801,127.718002,245,AS,KR,KR-42,Chun Chon City,no,RKNC,QUN,,,,
5635,RKND,closed,Sokcho (Mulchi Airfield) (G-407/K-50) Airport,38.142117,128.598318,92,AS,KR,KR-42,"Jangsan-ri, Ganghyeon-myeon",no,RKND,SHO,,,https://en.wikipedia.org/wiki/Sokcho_Airport; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea,
5636,RKNN,medium_airport,Gangneung Airport (K-18),37.753601,128.943915,35,AS,KR,KR-42,Gangneung,no,RKNN,KAG,,,https://en.wikipedia.org/wiki/Gangneung_Air_Base,K-18
5637,RKNW,medium_airport,Wonju/Hoengseong Air Base (K-38/K-46),37.441201,127.963858,329,AS,KR,KR-42,Wonju,yes,RKNW,WJU,,http://wonju.airport.co.kr/,https://en.wikipedia.org/wiki/Wonju_Airport; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea,"Wonju, Hoengseong Air Base, K-38, K-46, WJU, RKNW, RKNH"
5638,RKNY,medium_airport,Yangyang International Airport,38.061298,128.669006,241,AS,KR,KR-42,Gonghang-ro,yes,RKNY,YNY,,,https://en.wikipedia.org/wiki/Yangyang_International_Airport,"RKNY, YNY, Yangyang, Gonghang"
5639,RKPC,large_airport,Jeju International Airport,33.51129913,126.4929962,118,AS,KR,KR-49,Jeju City,yes,RKPC,CJU,,,https://en.wikipedia.org/wiki/Jeju_International_Airport,
5640,RKPD,medium_airport,Jeongseok Airport,33.39960098,126.711998,1171,AS,KR,KR-49,Jeju Island,no,RKPD,JDG,,,https://en.wikipedia.org/wiki/Jeongseok_Airport,Cheju
5641,RKPE,small_airport,Jinhae Airbase/Airport (G-813/K-10),35.140248,128.696229,8,AS,KR,KR-48,Jinhae,no,RKPE,CHF,,,https://en.wikipedia.org/wiki/Jinhae_Airport,
5642,RKPK,large_airport,Gimhae International Airport,35.17950058,128.9380035,6,AS,KR,KR-26,Busan,yes,RKPK,PUS,,http://gimhae.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimhae_International_Airport,"Kimhae, Pusan"
5643,RKPS,medium_airport,Sacheon Air Base/Airport,35.088591,128.071747,25,AS,KR,KR-48,Sacheon,yes,RKPS,HIN,,,https://en.wikipedia.org/wiki/Sacheon_Airport,
5644,RKPU,medium_airport,Ulsan Airport,35.59349823,129.352005,45,AS,KR,KR-31,Ulsan,yes,RKPU,USN,,,https://en.wikipedia.org/wiki/Ulsan_Airport,
5650,RKRO,small_airport,Pocheon G 217 Airport,37.865283,127.177327,328,AS,KR,KR-41,Pocheon,no,RKRO,QJP,,,,"RKRO, QJP, G 217, G-217, Pocheon"
5653,RKSI,large_airport,Incheon International Airport,37.46910095,126.4509964,23,AS,KR,KR-28,Seoul,yes,RKSI,ICN,,,https://en.wikipedia.org/wiki/Incheon_International_Airport,
5654,RKSM,medium_airport,Seoul Air Base (K-16),37.444744,127.112718,92,AS,KR,KR-41,Simgok-dong,no,RKSM,SSN,,,https://en.wikipedia.org/wiki/Seoul_Air_Base; https://en.wikipedia.org/wiki/List_of_United_States_Army_installations_in_South_Ko,
5655,RKSO,large_airport,Osan Air Base,37.090599,127.029999,38,AS,KR,KR-41,,no,RKSO,OSN,,,https://en.wikipedia.org/wiki/Osan_Air_Base,
5656,RKSS,large_airport,Gimpo International Airport,37.5583,126.791,59,AS,KR,KR-11,Seoul,yes,RKSS,GMP,,http://gimpo.airport.co.kr/eng/index.jsp,https://en.wikipedia.org/wiki/Gimpo_International_Airport,
5657,RKSW,medium_airport,Suwon Airport,37.23939896,127.0070038,88,AS,KR,KR-41,,no,RKSW,SWU,,,,
323266,RKTA,small_airport,Taean Airport,36.59453,126.295803,16,AS,KR,KR-44,Taean,no,RKTA,QDY,,,https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea,
5659,RKTH,medium_airport,Pohang Airport (G-815/K-3),35.987955,129.420383,70,AS,KR,KR-47,Pohang,yes,RKTH,KPO,,http://pohang.airport.co.kr/,https://en.wikipedia.org/wiki/Pohang_Airport,
5661,RKTN,medium_airport,Daegu Airport,35.896872,128.65531,116,AS,KR,KR-27,Daegu,yes,RKTN,TAE,,,https://en.wikipedia.org/wiki/Daegu_Airport,
5662,RKTP,small_airport,Seosan Air Base,36.703999,126.486,39,AS,KR,KR-44,Seosan,no,RKTP,HMY,RK6U,,https://en.wikipedia.org/wiki/Seosan_Air_Base,
5663,RKTU,large_airport,Cheongju International Airport/Cheongju Air Base (K-59/G-513),36.717008,127.498741,191,AS,KR,KR-43,Cheongju,yes,RKTU,CJJ,,http://cheongju.airport.co.kr/doc/cheongju_eng/,https://en.wikipedia.org/wiki/Cheongju_Airport,
5664,RKTY,medium_airport,Yecheon Airbase,36.630373,128.34971,354,AS,KR,KR-47,Yecheon-ri,no,RKTY,YEC,,,https://en.wikipedia.org/wiki/Yecheon_Air_Base; https://en.wikipedia.org/wiki/List_of_airports_in_South_Korea,
46169,RKU,small_airport,Kairuku Airport,-8.817000054,146.5243833,45,OC,PG,PG-CPM,Yule Island,no,AYRK,RKU,KKU,,,
314489,RKY,small_airport,Rokeby Airport,-13.6434,142.641,362,OC,AU,AU-QLD,Rokeby,no,,RKY,,,,
314508,RLP,small_airport,Rosella Plains Airport,-18.4253,144.4587,1855,OC,AU,AU-QLD,Rosella Plains,no,,RLP,,,,
313998,RMD,small_airport,Basanth Nagar Airport,18.701,79.3923,670,AS,IN,IN-TG,Ramagundam,no,VORG,RMD,,,https://en.wikipedia.org/wiki/Ramagundam_Airport,
24363,RMP,small_airport,Rampart Airport,65.507896,-150.141007,302,NA,US,US-AK,Rampart,yes,,RMP,RMP,,https://en.wikipedia.org/wiki/Rampart_Airport,
308134,RMU,medium_airport,Región de Murcia International Airport,37.803,-1.125,632,EU,ES,ES-MU,Corvera,no,LEMI,RMU,,,https://en.wikipedia.org/wiki/Murcia-Corvera_Airport,
314509,RNR,closed,Robinson River Airport,-10.171,148.823,60,OC,PG,PG-CPM,Robinson River,no,,RNR,RNR,,,
5671,ROAH,large_airport,Naha Airport,26.19580078,127.6460037,12,AS,JP,JP-47,Naha,yes,ROAH,OKA,,http://www.naha-airport.co.jp/,https://en.wikipedia.org/wiki/Naha_Airport,"那覇空港, Naha Kūkō?, AHA, Naha AFB"
